tender_id,name,organization,location,submission_deadline,initiation_date,details_url,original_source_url,original_source_type,found_in_section
400342-2025,"Poland – Electricity, heating, solar and nuclear energy – Odnawialne źródła energii w Klastrze Energii Powiatu Myszkowskiego gdzie Część nr 1 Zakup i montaż gruntowej pompy ciepła w Szkole Podstawowej w Pińczycach Część nr 2 Zakup i montaż powietrznych pomp ciepła, instalacji fotowoltaicznych i magazynów energii dla mieszkańców Gminy Koziegłowy Część nr 3 Zakup i montaż instalacji fotowoltaicznych na obiektach użyteczności publicznej w Gminie Koziegłowy",Gmina i Miasto Koziegłowy,Poland,2025-07-17 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400342-2025,https://platformazakupowa.pl/transakcja/1095650,platformazakupowa,General links
400440-2025,Poland – Software package and information systems – Dostawa licencji do platformy Cyber Threat Intelligence.,Centrum e-Zdrowia,Poland,2025-07-02 12:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400440-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-74833524-ff14-4892-b18e-600abff6f81f,ezamowienia,General links
400414-2025,Poland – Landfill-gas electricity generating plant construction work – Budowa bloków gazowo-­parowych oraz świadczenie usług serwisu,ENEA ELKOGAZ sp. z o.o.,Poland,,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400414-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
400454-2025,Poland – Pharmaceutical products – Dostawa leków cytotoksycznych dla Apteki Szpitalnej - 7 zadań,Uniwersytecki Szpital Dziecięcy w Krakowie,Poland,2025-07-28 11:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400454-2025,https://usdk.eb2b.com.pl,eb2b,General links
400434-2025,Poland – Furniture – Zakup mebli biurowych wraz z dostawą i montażem na potrzeby siedziby Świętokrzyskiego Oddziału Wojewódzkiego NFZ przy ul. Wojska Polskiego 28D w Kielcach,Narodowy Fundusz Zdrowia Świętokrzyski Oddział Wojewódzki,Poland,2025-07-21 11:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400434-2025,https://ezamowienia.gov.pl,ezamowienia,General links
400412-2025,Poland – Medical equipments – Dostawa sprzętu medycznego dla Zduńskowolskiego Szpitala Powiatowego Sp. z o.o.,Zduńskowolski Szpital Powiatowy Sp. z o.o.,Poland,2025-07-07 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400412-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
400719-2025,Poland – Disposable non-chemical medical consumables and haematological consumables – 154/PN/2025 - Dostawa wyrobów medycznych na potrzeby Kliniki Gastroenterologii,Uniwersyteckie Centrum Kliniczne,Poland,2025-06-26 09:30,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400719-2025,https://portal.smartpzp.pl/uck.gdansk,smartpzp,General links
399461-2025,"Poland – Electricity, heating, solar and nuclear energy – Dostawa energii elektrycznej wraz z usługą dystrybucji dla potrzeb Wielospecjalistycznego Szpitala Powiatowego S.A. w Tarnowskich Górach (POWTÓRKA II)",Wielospecjalistyczny Szpital Powiatowy S.A.,Poland,2025-07-07 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399461-2025,https://wspsa.ezamawiajacy.pl,ezamawiajacy,General links
399582-2025,"Poland – Laboratory, optical and precision equipments (excl. glasses) – Dostawa i montaż dwóch komór klimatycznych oraz rozbiórka i utylizacja istniejących trzech komór klimatycznych dla IHAR-PIB, Oddział w Poznaniu",Instytut Hodowli i Aklimatyzacji Roślin - Państwowy Instytut Badawczy,Poland,2025-06-26 08:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399582-2025,https://ihar.eb2b.com.pl,eb2b,General links
399758-2025,Poland – Chemical reagents – Dostawa odczynników - 3,Uniwersytet Medyczny w Lublinie,Poland,,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399758-2025,https://umlub.eb2b.com.pl/open-auctions.html,eb2b,General links
399815-2025,Poland – Motor vehicles for the transport of goods – Dostawa w formie leasingu operacyjnego ciągnika siodłowego do przewozu paliwa lotniczego JET A-1,Lotnicze Pogotowie Ratunkowe,Poland,2025-07-21 12:30,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399815-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-ec9775f3-0eb6-4fbd-a3d1-77b72ceec492,ezamowienia,General links
399871-2025,Poland – Facade work – Odnowienie elewacji Ratusza,Muzeum Narodowe w Poznaniu,Poland,2025-07-04 12:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399871-2025,https://platformazakupowa.pl/transakcja/1113214,platformazakupowa,General links
400176-2025,Poland – Pesticides – Dostawa ŚOR II,COBORU STACJA DOŚWIADCZALNA OCENY ODMIAN W SŁUPI WIELKIEJ,Poland,2025-07-04 09:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400176-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-36a55eec-ada1-478d-858c-7eca76f4c067,ezamowienia,General links
400388-2025,"Poland – Special-purpose road passenger-transport services – ""Dowóz i odwóz uczniów posiadających orzeczenie o potrzebie kształcenia specjalnego z terenu Siemianowic Śląskich do/z placówek oświatowych wraz z zapewnieniem opiekuna podczas przejazdu""",Gmina Siemianowice Śląskie – Urząd Miasta Siemianowice Śląskie,Poland,2025-06-27 11:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400388-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
400554-2025,Poland – Electric buses – Zakup 4 autobusów zeroemisyjnych oraz rozwój infrastruktury ładowania pojazdów komunikacji zbiorowej przez MPK SUBBUS sp. z o. o. w Nowej Soli.,"Międzygminne Przedsiębiorstwo Komunikacyjne ""SUBBUS"" Sp. z o.o.",Poland,2025-07-21 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400554-2025,https://ezamowienia.gov.pl/mp-client/tenders/ocds-148610-fdcb4e69-894b-4ede-b670-4e69eccdf54e,ezamowienia,General links
400652-2025,Poland – Medical equipments – EZ.28.81.2025 Postępowanie o udzielenie zamówienia publicznego na dostawę cyfrowego aparatu RTG z wyposażeniem 1 szt. dla Ośrodka Pediatrycznego Wojewódzkiego Wielospecjalistycznego Centrum Onkologii i Traumatologii im. M. Kopernika w Łodzi prowadzonego w trybie przetargu nieograniczonego o wartości powyżej 10 000 000 Euro.,Wojewódzkie Wielospecjalistyczne Centrum Onkologii i Traumatologii im. M. Kopernika w Łodzi,Poland,2025-07-09 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400652-2025,https://ezamowienia.gov.pl,ezamowienia,General links
400568-2025,Poland – Engineering design services – Opracowanie dokumentacji projektowej dla zadania pn.: „Usuwanie skutków powodzi polegające na rozbudowie drogi krajowej nr 94 na odcinku miejscowości Skorogoszcz”,Generalna Dyrekcja Dróg Krajowych i Autostrad,Poland,2025-06-27 08:40,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400568-2025,https://gddkia.eb2b.com.pl,eb2b,General links
400610-2025,Poland – Network equipment – Rozbudowa oraz modernizacja węzłów LAN/WAN na stacjach NN – umowa ramowa,Polskie Sieci Elektroenergetyczne S.A.,Poland,2025-06-27 12:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/400610-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
401004-2025,Poland – Catheters – Dostawy wyrobów medycznych do hemodynamiki,Dolnośląski Szpital Specjalistyczny im. T.Marciniaka Centrum Medycyny Ratunkowej,Poland,2025-07-07 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401004-2025,https://platformazakupowa.pl/pn/szpital_marciniak,platformazakupowa,General links
401135-2025,Poland – Vascular prostheses – Dostawa materiałów wszczepialnych do zabiegów kardiochirurgicznych,Górnośląskie Centrum Medyczne im. prof. Leszka Gieca Śląskiego Uniwersytetu Medycznego w Katowicach,Poland,,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401135-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
401173-2025,Poland – Fuses – Dostawa wkładek bezpiecznikowych niskiego i średniego napięcia na potrzeby TAURON Dystrybucja S.A,TAURON Dystrybucja S.A.,Poland,2025-06-30 13:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401173-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
401266-2025,Poland – Construction work for water and sewage pipelines – Przebudowa sieci wodociągowej w ul. Ślicznej - II postępowanie,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji Spółka Akcyjna,Poland,,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401266-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
401362-2025,Poland – Pharmaceutical products – Dostawa leków,Górnośląskie Centrum Medyczne im. prof. Leszka Gieca Śląskiego Uniwersytetu Medycznego w Katowicach,Poland,2025-07-01 12:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401362-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
401375-2025,"Poland – Building demolition and wrecking work and earthmoving work – Przebudowa, nadbudowa i rozbudowa budynku ""M' Kancelarii Sejmu przy ul. Zagórnej 3 w Warszawie",Kancelaria Sejmu,Poland,2025-07-11 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401375-2025,https://ezamowienia.gov.pl,ezamowienia,General links
401386-2025,"Poland – Laboratory, optical and precision equipments (excl. glasses) – Sukcesywna dostawa materiałów i akcesoriów laboratoryjnych, w podziale na pakiety",Warszawski Uniwersytet Medyczny,Poland,2025-07-04 11:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401386-2025,https://wum.ezamawiajacy.pl,ezamawiajacy,General links
401630-2025,"Poland – Repair and maintenance services of cars – Świadczenie przez Wykonawcę usług w zakresie napraw i przeglądów pogwarancyjnych, mycia pojazdów, wymiany i naprawy ogumienia, napraw blacharsko-lakierniczych, holowania, przeglądów rejestracyjnych w pojazdach o dopuszczalnej masie całkowitej poniżej 3,5t będących we wskazanych lokalizacjach PGE Dystrybucja S.A.",PGE DYSTRYBUCJA S.A.,Poland,2025-06-26 11:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401630-2025,https://swpp2.gkpge.pl,pge,General links
401625-2025,"Poland – Railway engineering services – Opracowanie dokumentacji projektowej wraz ze wsparciem technicznym dla Projektu pn.: „Budowa tunelu dalekobieżnego w Łodzi, w ciągu linii kolejowej nr 85 wraz z włączeniem w linię kolejową nr 14 – odcinek Posterunek odgałęźny Łódź Retkinia”",Centralny Port Komunikacyjny sp. z o.o.,Poland,2025-06-27 12:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401625-2025,https://portal.smartpzp.pl/cpk,smartpzp,General links
401813-2025,"Poland – Surveying services – Opracowanie w Systemie Informacji Przestrzennej GEO–INFO 7 Mapa inicjalnej, powiatowej bazy danych geodezyjnej ewidencji sieci uzbrojenia terenu",Powiat Szamotulski,Poland,,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401813-2025,https://ezamowienia.gov.pl,ezamowienia,Dokumenty zamówienia
401770-2025,Poland – Miscellaneous medical devices and products – DOSTARCZENIE SPRZĘTÓW MEDYCZNYCH WG 2 PAKIETÓW,Szpital Specjalistyczny im. Ludwika Rydygiera w Krakowie Sp. z o.o.,Poland,2025-07-21 09:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401770-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-bdca01b4-4663-45f0-ad9d-6622139e435a,ezamowienia,General links
398952-2025,Poland – Medical equipments – „Dostawa sprzętu specjalistycznego” na potrzeby realizacji zadania pn.: „Utworzenie i wsparcie funkcjonowania Branżowego Centrum Umiejętności w dziedzinie techniki dentystycznej” - II,"Szkoła Policealna Techniki Dentystycznej w Łodzi, Al. Marszałka Józefa Piłsudskiego 159, 92-332 Łódź",Poland,2025-06-30 09:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/398952-2025,https://ezamowienia.gov.pl,ezamowienia,General links
399039-2025,Poland – Pharmaceutical products – Dostawa leku biologicznego w ramach programu lekowego B 150 (Anifrolumabum),Miejski Szpital Zespolony w Olsztynie,Poland,2025-07-07 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399039-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-7814900e-591b-40c6-9f7f-9d744cd6e6aa,ezamowienia,General links
399378-2025,"Poland – Teaching equipment – Dostawa modeli anatomicznych (manekinów, trenażerów, fantomów) w podziale na pakiety",Warszawski Uniwersytet Medyczny,Poland,2025-06-30 11:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399378-2025,https://wum.ezamawiajacy.pl,ezamawiajacy,General links
398958-2025,Poland – Natural gas – Dostawa gazu ziemnego wysokometanowego E (GZ-50) wraz z dystrybucją do 8 lokalizacji GIOŚ na lata 2025-2027 r.,Główny Inspektorat Ochrony Środowiska,Poland,2025-07-03 12:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/398958-2025,https://zamowienia-gios.ezamawiajacy.pl,ezamawiajacy,General links
398925-2025,Poland – Advertising material – Dostawa gadżetów promocyjnych z logo AMW do Biura Prezesa Agencji Mienia Wojskowego i 10 oddziałów regionalnych Agencji Mienia Wojskowego,Agencja Mienia Wojskowego,Poland,2025-07-21 09:30,2025-06-20,https://ted.europa.eu/en/notice/-/detail/398925-2025,https://amw.ezamawiajacy.pl,ezamawiajacy,General links
401628-2025,Poland – Ophthalmology equipment – Dostawa wyrobów medycznych II,Uniwersyteckie Centrum Kliniczne im. prof. K. Gibińskiego Śląskiego Uniwersytetu Medycznego w Katowicach,Poland,2025-07-22 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401628-2025,https://platformazakupowa.pl/pn/uck-katowice,platformazakupowa,General links
401351-2025,Poland – Medical consumables – DFP.271.231.2024.LS - Dostawa materiałów eksploatacyjnych do aparatów i dzierżawa urządzeń dla Szpitala Uniwersyteckiego w Krakowie,SZPITAL UNIWERSYTECKI W KRAKOWIE,Poland,,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401351-2025,https://platformazakupowa.pl/pn/su_krakow,platformazakupowa,General links
401541-2025,Poland – Metering instruments – Dostawa sprzętu metrologicznego,2. Regionalna Baza Logistyczna,Poland,2025-07-22 08:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401541-2025,https://platformazakupowa.pl/pn/2rblog,platformazakupowa,General links
401523-2025,"Poland – Chemical reagents – Sukcesywne dostawy formaliny, odczynników i akcesoriów do wytwarzania izotopów, wzorców osmolalności oraz innych materiałów zużywalnych dla Narodowego Instytutu Onkologii im. Marii Skłodowskiej – Curie - Państwowego Instytutu Badawczego, Oddziału w Gliwicach",Narodowy Instytut Onkologii im. Marii Skłodowskiej-Curie - Państwowy Instytut Badawczy Oddział w Gliwicach,Poland,2025-07-22 09:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401523-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-763b438f-b864-4254-b730-2cfc0c2a3a4c,ezamowienia,General links
401521-2025,Poland – Cycle path construction work – Regionalne ścieżki rowerowe VeloMałopolska: budowa odcinków trasy VeloRaba – z podziałem na części,Zarząd Dróg Wojewódzkich w Krakowie,Poland,2025-06-27 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401521-2025,https://ezamowienia.gov.pl,ezamowienia,Warunki udzielenia zamówienia
401778-2025,Poland – Refuse and waste related services – Odbiór i zagospodarowanie odpadów szpitalnych,Górnośląskie Centrum Medyczne im. prof. Leszka Gieca Śląskiego Uniwersytetu Medycznego w Katowicach,Poland,2025-06-23 12:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/401778-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
398968-2025,Poland – Supervision of building work – Zarządzanie i nadzór nad realizacją inwestycji pn. „Budowa odcinka DW 744 od końca budowanej obwodnicy Starachowic w ciągu drogi wojewódzkiej do budowanej obwodnicy Wąchocka na DK 42” – w systemie zaprojektuj i zbuduj.,Województwo Świętokrzyskie - Świętokrzyski Zarząd Dróg Wojewódzkich w Kielcach,Poland,,2025-06-20,https://ted.europa.eu/en/notice/-/detail/398968-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
399018-2025,Poland – Patient-monitoring system – 160/PN/2025 Dostawa sprzętu medycznego dla UCK,Uniwersyteckie Centrum Kliniczne,Poland,2025-07-01 09:30,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399018-2025,https://uck-gdansk.ezamawiajacy.pl/pn/UCK-GDANSK/demand/notice/public/167832/details,ezamawiajacy,Dokumenty zamówienia
399744-2025,Poland – Surgical sutures – Dostawa szwów chirurgicznych przez okres 24 miesięcy,Samodzielny Publiczny Szpital Kliniczny im. Prof. A. Grucy CMKP,Poland,2025-07-24 09:45,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399744-2025,https://spskgruca.ezamawiajacy.pl/servlet/HomeServlet,ezamawiajacy,General links
399885-2025,Poland – Construction work – „Wykonanie robót budowlanych w ramach zadania inwestycyjnego pn. „Remont i budowa Centrum Kompetencji Mikroelektronika i Fotonika” w ramach Inwestycji A2.4.1 Inwestycje w rozbudowę potencjału badawczego Krajowego Planu Odbudowy i Zwiększania Odporności.”,Sieć Badawcza Łukasiewicz - Instytut Mikroelektroniki i Fotoniki,Poland,2025-07-08 10:00,2025-06-20,https://ted.europa.eu/en/notice/-/detail/399885-2025,https://platformazakupowa.pl/transakcja/1098137,platformazakupowa,General links
